"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"After [[emailing]] my [[experience]] to Food -4-Less I get this [[email]] and have [[yet]] to hear back from any store [[manager]]. I just dont get it they expect consummers to come back to be treated bad and, feel like the bad guy. I will continue to [[avoid]] Food-4-Less and is I see a sale in there add and just take it to [[Walmart]] for the price match. Food-4-less has [[lost]] a customer for life.\n\nDear George-Elliott:\n\nThank you for taking the time to [[share]] your experiences from your recent trip to [[Food]] 4 Less. I am","After [[emaRling]] my [[expeirence]] to Food -4-Less I get this [[emai]] and have [[yer]] to hear back from any store [[madager]]. I just dont get it they expect consummers to come back to be treated bad and, feel like the bad guy. I will continue to [[avid]] Food-4-Less and is I see a sale in there add and just take it to [[WalmCrt]] for the price match. Food-4-less has [[olst]] a customer for life.\n\nDear George-Elliott:\n\nThank you for taking the time to [[shOre]] your experiences from your recent trip to [[Fod]] 4 Less. I am",0.01460254192352295,0.610632598400116,0,1,0,100,"Successful"
"I guess I'm truly in the [[minority]] on this place. So many of my Yelp friends gave it [[rave]] reviews that I was really [[excited]] to try this place when my friend was in town in March.\n\n(It was also one of the only places that you could get boba at 10pm.)\n\nSo we go inside and there's a strange mix of [[smells]]. At first you're like, \""""Oh, this is different\"""" and I try to associate different with good, but the smells change and you're like, \""""Hmm, not","I guess I'm truly in the [[mBinority]] on this place. So many of my Yelp friends gave it [[rae]] reviews that I was really [[xcited]] to try this place when my friend was in town in March.\n\n(It was also one of the only places that you could get boba at 10pm.)\n\nSo we go inside and there's a strange mix of [[smeclls]]. At first you're like, \""""Oh, this is different\"""" and I try to associate different with good, but the smells change and you're like, \""""Hmm, not",0.032089412212371826,0.5109348297119141,0,1,0,74,"Successful"
"It was [[fun]] to go since I have been to the real one in Munich and the other fake one in Newport, KY. The food was [[good]] and the dark beer was as I remembered it. My waitress actually was fully fluent in German and her entire family was from Stuttgart, Munich and Frankfurt.......that helped. Get the poached sausages, you [[can't]] go [[wrong]]!","It was [[fuc]] to go since I have been to the real one in Munich and the other fake one in Newport, KY. The food was [[ogod]] and the dark beer was as I remembered it. My waitress actually was fully fluent in German and her entire family was from Stuttgart, Munich and Frankfurt.......that helped. Get the poached sausages, you [[cJn't]] go [[wronLg]]!",0.0028682947158813477,0.897847592830658,1,0,1,54,"Successful"
"[[Very]] [[dissatisfied]]. [[Tried]] to [[use]] their car [[wash]] [[today]]. I [[pulled]] up until the [[red]] [[light]] [[told]] me to [[stop]]. During the first [[pass]] of the arms they hit the [[back]] of my [[car]] causing a small [[scratch]]. The [[arms]] then just stopped. I went in to tell them. [[Despite]] three people in uniform standing there no [[one]] knew how to \""""reset\"""" the arms. They also [[refused]] to refund my money. I was [[told]] \""""we don't do that. Here is a code to use the car wash when it is working again. You need to use it within a week\"""" so they","[[eVry]] [[dissatihsfied]]. [[Triepd]] to [[ues]] their car [[ash]] [[todRy]]. I [[uplled]] up until the [[erd]] [[ligth]] [[todl]] me to [[sfop]]. During the first [[pasA]] of the arms they hit the [[bPack]] of my [[cra]] causing a small [[scratjh]]. The [[rams]] then just stopped. I went in to tell them. [[Despirte]] three people in uniform standing there no [[on]] knew how to \""""reset\"""" the arms. They also [[reufsed]] to refund my money. I was [[old]] \""""we don't do that. Here is a code to use the car wash when it is working again. You need to use it within a week\"""" so they",0.0001462697982788086,0.011661827564239502,0,0,0,265,"Failed"
"I would have given this a [[one]] [[star]] but the staff was too nice and accomodating to do that. \n\nThe order was:\nCoconut Shrimp\nSeared Tuna Appetizer\nHouse Salad\nPork Chops\n\nThe reason for the opening statement was my order was wrong. I had ordered the pork chops and what came out was a pork tenerloin. My GF ordered a rib eye just above medium but hers came out very well done. The staff was very apologetic and said they would prepare us another order. The manager on duty said we could have the tenderloin while","I would have given this a [[onO]] [[sotar]] but the staff was too nice and accomodating to do that. \n\nThe order was:\nCoconut Shrimp\nSeared Tuna Appetizer\nHouse Salad\nPork Chops\n\nThe reason for the opening statement was my order was wrong. I had ordered the pork chops and what came out was a pork tenerloin. My GF ordered a rib eye just above medium but hers came out very well done. The staff was very apologetic and said they would prepare us another order. The manager on duty said we could have the tenderloin while",0.02191770076751709,0.5865963697433472,0,1,0,67,"Successful"
"[[My]] [[husbands]] pizza was pretty good but I [[got]] the [[pasta]] with marinara and it was [[inedible]]. \n\nThere was little to no [[sauce]], the [[pasta]] was so over [[cooked]] it was pasty and gummy and I ended up throwing it out. \n\nSkip the pasta, order a pizza...at [[least]] you'll be able to eat the pizza :P","[[Mn]] [[huusbands]] pizza was pretty good but I [[ogt]] the [[apsta]] with marinara and it was [[dnedible]]. \n\nThere was little to no [[sauec]], the [[pastn]] was so over [[coked]] it was pasty and gummy and I ended up throwing it out. \n\nSkip the pasta, order a pizza...at [[laest]] you'll be able to eat the pizza :P",0.011372625827789307,0.5464427471160889,0,1,0,72,"Successful"
"Had my wedding here, and the [[place]] was [[gorgeous]]. It's an older timeshare place, and you can tell that by the fact they've stopped doing their shuttle to the airport and strip, along with no free wi-fi. The pool was [[amazing]], and my son loved the water slide. You [[can't]] [[beat]] the value, just [[avoid]] the \""""free [[show]] or hotel credit\"""" trap for the hard sell when it comes to their timeshares. They'll try to give it to you when you ask for your parking pass - [[They]] are a well oiled sales machine.\n\nMy","Had my wedding here, and the [[plac]] was [[gogeous]]. It's an older timeshare place, and you can tell that by the fact they've stopped doing their shuttle to the airport and strip, along with no free wi-fi. The pool was [[amzing]], and my son loved the water slide. You [[cna't]] [[ieat]] the value, just [[aviod]] the \""""free [[how]] or hotel credit\"""" trap for the hard sell when it comes to their timeshares. They'll try to give it to you when you ask for your parking pass - [[The]] are a well oiled sales machine.\n\nMy",0.026978611946105957,0.514703094959259,1,0,1,104,"Successful"
"We had an [[awesome]] lunch here!! You [[get]] a 3 course lunch for $9.[[99]]. It includes soup [[OR]] [[salad]], an appetizer and an [[entree]]. You can choose, brown rice, fried rice or fried rice. I had the wonton [[spup]], [[best]] [[I've]] ever had. [[The]] broth was delicious! [[For]] an appetizer I chose the [[crab]] wontons. I [[could]] make a meal of these. [[My]] entree was the [[Thai]] shrimp. [[Nice]] spicy sauce and I believe it was 8 [[nice]] size shrimp. I opted for the fried rice which was fantastic. [[They]] give you a nice size portion on everything. Service was EXCELLENT.","We had an [[awxsome]] lunch here!! You [[et]] a 3 course lunch for $9.[[9]]. It includes soup [[O]] [[sala]], an appetizer and an [[entre]]. You can choose, brown rice, fried rice or fried rice. I had the wonton [[spAp]], [[bets]] '[[Ive]] ever had. [[he]] broth was delicious! [[Fo]] an appetizer I chose the [[rab]] wontons. I [[cold]] make a meal of these. [[M]] entree was the [[Tha]] shrimp. [[Nic]] spicy sauce and I believe it was 8 [[ice]] size shrimp. I opted for the fried rice which was fantastic. [[Tey]] give you a nice size portion on everything. Service was EXCELLENT.",0.0005412697792053223,0.012912154197692871,1,1,1,316,"Failed"
"fremont street [[experience]].. it's a free show! \n\nit's a [[cool]] place to [[hang]] out for awhile, you have the [[show]] [[going]] on, [[vendors]] and [[booth]] to look [[around]]... crazy people all dressed up to [[take]] [[pictures]]. [[And]] [[easy]] [[access]] to any casinos. youi're [[literally]] only a few [[steps]] away from the [[casino]]. [[Unlike]] the [[strip]] where you [[think]] you're a few steps.. but really you're miles away. [[haha]]","fremont street [[experWence]].. it's a free show! \n\nit's a [[ool]] place to [[hag]] out for awhile, you have the [[hsow]] [[gong]] on, [[venUors]] and [[booht]] to look [[aronud]]... crazy people all dressed up to [[atke]] [[pitures]]. [[Adn]] [[yasy]] [[ahcess]] to any casinos. youi're [[lietrally]] only a few [[stepGs]] away from the [[casiRno]]. [[UnlBike]] the [[Ustrip]] where you [[thiMk]] you're a few steps.. but really you're miles away. [[hhaa]]",0.007346987724304199,0.5206409096717834,1,0,1,140,"Successful"
"This location closed at [[least]] [[10]] [[minutes]] [[early]]. [[Hours]] [[said]] [[open]] to 9. [[We]] got there at 8:45. In the [[time]] it took to to write this review, no less than [[five]] additional people tried to enter the establishment to no avail. The [[ice]] cream [[probably]] would have tasted scrumptious if I had [[gotten]] any. I was [[looking]] forward to [[ending]] a [[special]] [[night]] with a special [[treat]]. Ben & Jerry's you have made me [[sad]].","This location closed at [[lNast]] [[1z0]] [[miVutes]] [[ealry]]. [[HoYurs]] [[sad]] [[poen]] to 9. [[e]] got there at 8:45. In the [[tme]] it took to to write this review, no less than [[fpive]] additional people tried to enter the establishment to no avail. The [[iEce]] cream [[Rrobably]] would have tasted scrumptious if I had [[kgotten]] any. I was [[mlooking]] forward to [[edning]] a [[sQecial]] [[niCght]] with a special [[terat]]. Ben & Jerry's you have made me [[sJd]].",0.010623931884765625,0.507196307182312,0,1,0,150,"Successful"
"[[I've]] been meaning to drop by Naka Sushi for a while, but [[finally]] got the chance today after finishing up my work day. [[The]] environment itself is very [[comfortable]] and they have TVs with ESPN on them so one thing down for myself. [[The]] lunch price is very [[reasonable]] for AYCE [[sushi]]. I didn't stuff my face as full as I usually do, but I did try a few items such as the Tako, Surf Clam, a Tod roll?, muscles, and the white tuna. [[Everything]] was [[really]] [[good]], the only real [[complaint]] I had was that the Tod roll seemed to break apart really easily. While it didn","'[[Ive]] been meaning to drop by Naka Sushi for a while, but [[finlly]] got the chance today after finishing up my work day. [[he]] environment itself is very [[comfotrable]] and they have TVs with ESPN on them so one thing down for myself. [[Thf]] lunch price is very [[rhasonable]] for AYCE [[suhsi]]. I didn't stuff my face as full as I usually do, but I did try a few items such as the Tako, Surf Clam, a Tod roll?, muscles, and the white tuna. [[Everythinbg]] was [[Meally]] [[gHod]], the only real [[complaZnt]] I had was that the Tod roll seemed to break apart really easily. While it didn",0.0067708492279052734,0.5040779709815979,1,0,1,116,"Successful"
"[[Boring]]. The [[waitress]] [[bored]] us with her [[lack]] of [[interest]]. [[This]] is my 3rd visit and the thrill has [[gone]]. Next time I will [[save]] the [[money]] and hit the drive up at [[Taco]] [[Bell]]. I am sorry I [[bothered]] to ask for more tea. I know you we're busy texting or [[smoking]] or discussing what you did last night. I won't bother you again.","[[BorNing]]. The [[waitAress]] [[borWed]] us with her [[alck]] of [[inTterest]]. [[TShis]] is my 3rd visit and the thrill has [[gonS]]. Next time I will [[ave]] the [[oney]] and hit the drive up at [[Taoo]] [[BelKl]]. I am sorry I [[obthered]] to ask for more tea. I know you we're busy texting or [[smokpng]] or discussing what you did last night. I won't bother you again.",0.0002117753028869629,0.5490117073059082,0,1,0,99,"Successful"
"I have dealt with Clyde (the owner) and his staff for 30+ years. You can not stay in business that long if service and product availability is lacking. It is just the [[opposite]]. Pricing has ALWAYS been good. Service has ALWAYS been solid and consistent over all these decades. Of [[course]], clientele has changed, and changed dramatically in the last several years. Impulse buyers are coming out in droves. An undereducated and sensitive lot they are. Expectations all over the board. The Pistol Parlour has [[weathered]] these [[fluctuations]] in the market far better than ANY shop in the Phoenix metropolitan area. Simply put, buy with confidence.","I have dealt with Clyde (the owner) and his staff for 30+ years. You can not stay in business that long if service and product availability is lacking. It is just the [[opSosite]]. Pricing has ALWAYS been good. Service has ALWAYS been solid and consistent over all these decades. Of [[cnurse]], clientele has changed, and changed dramatically in the last several years. Impulse buyers are coming out in droves. An undereducated and sensitive lot they are. Expectations all over the board. The Pistol Parlour has [[weWthered]] these [[fluBctuations]] in the market far better than ANY shop in the Phoenix metropolitan area. Simply put, buy with confidence.",0.018886327743530273,0.9220328330993652,1,0,1,78,"Successful"
"Meh. We went back and we were disappointed. Somehow the slaw was more limp, the burger was less tasty, and the lentil soup was revolting. It tasted like perfume. Odd.","Meh. We went back and we were disappointed. Somehow the slaw was more limp, the burger was less tasty, and the lentil soup was revolting. It tasted like perfume. Odd.",0.9998501539230347,0.9998501539230347,0,0,1,1,"Skipped"
"I've tried this place twice and each time the [[anticipation]] was greater than the end [[result]]. \n\[[nThe]] [[idea]] is so exciting because the possibilities seem endless. You can pay for unlimited meals or just one, but either way it seems a little expensive for what you get. They give you 2 bowls - one for your food and a smaller one for your sauce. You build your meal by going through a buffet line and choosing your meat(s), veggies, seasoning, and sauce. You can pile it high to the point of overflowing or you can keep it small. Tip: the veggies really shrink when cooked so","I've tried this place twice and each time the [[naticipation]] was greater than the end [[reuslt]]. \n\[[nTe]] [[idda]] is so exciting because the possibilities seem endless. You can pay for unlimited meals or just one, but either way it seems a little expensive for what you get. They give you 2 bowls - one for your food and a smaller one for your sauce. You build your meal by going through a buffet line and choosing your meat(s), veggies, seasoning, and sauce. You can pile it high to the point of overflowing or you can keep it small. Tip: the veggies really shrink when cooked so",0.049588680267333984,0.6266415119171143,0,1,0,76,"Successful"
"[[Decent]] Americanized Chinese food along with the staple salad bar fixings. The carved roast beef was moist, tender, and flavorful. The beef gravy appeared to be made from the roast and not a can or a package.\n\nI agree with Heather C., The Crab Ragoon, [[Mmmmmmmmm]] ! I'm [[also]] a [[fan]] of the peanut chicken.\n\nThe wait staff was [[attentive]] about refilling drinks and removing used dishes.\n\n$11 for dinner and $1 for soda hard to [[find]] much [[like]] it in [[Madison]].","[[Decetn]] Americanized Chinese food along with the staple salad bar fixings. The carved roast beef was moist, tender, and flavorful. The beef gravy appeared to be made from the roast and not a can or a package.\n\nI agree with Heather C., The Crab Ragoon, [[Mmbmmmmmm]] ! I'm [[laso]] a [[Can]] of the peanut chicken.\n\nThe wait staff was [[attentvie]] about refilling drinks and removing used dishes.\n\n$11 for dinner and $1 for soda hard to [[fin]] much [[lHike]] it in [[aMdison]].",0.011888623237609863,0.5407829284667969,1,0,1,90,"Successful"
"Coffee: [[Decent]], but didn't blow my skirt up\nSet-up: Nice decor, lots of room to spread out\nService: [[Awful]]. Don't make me feel like I'm inconveniencing you. I can and will take my business where it's appreciated (Fair Trade, Cartel/Conspire or Lux, for [[example]])\nAtmosphere: TURN THE FRIGGIN ELECTRONICA DOWN! I enjoy [[scheduling]] meetings off-site but not where I need to use sign language to communicate with my vendors. \n\nIMPORTANT: My experiences at Lola Downtown have","Coffee: [[eDcent]], but didn't blow my skirt up\nSet-up: Nice decor, lots of room to spread out\nService: [[Aful]]. Don't make me feel like I'm inconveniencing you. I can and will take my business where it's appreciated (Fair Trade, Cartel/Conspire or Lux, for [[examle]])\nAtmosphere: TURN THE FRIGGIN ELECTRONICA DOWN! I enjoy [[schedulinGg]] meetings off-site but not where I need to use sign language to communicate with my vendors. \n\nIMPORTANT: My experiences at Lola Downtown have",0.01213616132736206,0.5648744702339172,0,1,0,81,"Successful"
"It's been quite a while since I came to CPK. I came (somewhat) resistantly for dinner to meet friends. My last visit to this location provided medocure service (at best) and a gummy under cooked pizza and a somewhat wilted salad. I have to say that this trip that both the service and the food were [[markedly]] [[improved]]. Funny, but I went to a pizza place but strangly enough I typically don't seem to order pizza. I decided to try one of their new salads, the Moroccan-Spiced Chicken. I totally [[loved]] the combination of (roasted) butternut squash, dates,","It's been quite a while since I came to CPK. I came (somewhat) resistantly for dinner to meet friends. My last visit to this location provided medocure service (at best) and a gummy under cooked pizza and a somewhat wilted salad. I have to say that this trip that both the service and the food were [[marCedly]] [[ipmroved]]. Funny, but I went to a pizza place but strangly enough I typically don't seem to order pizza. I decided to try one of their new salads, the Moroccan-Spiced Chicken. I totally [[loed]] the combination of (roasted) butternut squash, dates,",0.004931807518005371,0.8167003393173218,1,0,1,75,"Successful"
"[[great]] brunch!","[[greaO]] brunch!",0.001781165599822998,0.012749433517456055,1,1,1,7,"Failed"
"I have to write in [[regards]] to their service recovery and [[poor]] [[customer]] [[service]]. [[They]] take reservations for [[parties]] of 4 or more but any [[less]] than that, you have to wait. [[When]] I [[called]] to ask about this [[policy]], especially [[due]] to the below zero temperatures today, they [[could]] not do anything for me but rather [[said]] I [[would]] have to [[come]] in and [[see]] what [[happened]]. [[This]] is the sort of [[business]] that I won't [[go]] to [[ever]] again because of the poor customer service - we had their sushi once before and it was very good but I [[can't]] stand to frequent a place with a terrible manager.","I have to write in [[regrads]] to their service recovery and [[Joor]] [[csutomer]] [[servic]]. [[The]] take reservations for [[arties]] of 4 or more but any [[lDess]] than that, you have to wait. [[Whne]] I [[caled]] to ask about this [[poliFy]], especially [[du]] to the below zero temperatures today, they [[coulPd]] not do anything for me but rather [[sadi]] I [[ould]] have to [[coeme]] in and [[gsee]] what [[happene]]. [[hTis]] is the sort of [[businoess]] that I won't [[og]] to [[eevr]] again because of the poor customer service - we had their sushi once before and it was very good but I [[cna't]] stand to frequent a place with a terrible manager.",0.00019186735153198242,0.030012071132659912,0,0,0,182,"Failed"
"[[Not]] good at all. Cooking meat then putting BBQ sauce on it is not [[real]] BBQ! [[The]] [[guy]] who [[seated]] us was a [[dick]], and the [[waitress]] [[got]] my [[order]] wrong...[[completely]] wrong...like I [[ordered]] BBQ [[chicken]] and [[got]] a pulled chicken sandwich wrong. They [[may]] actually [[cook]] their meat [[right]] for some items, but the chicken on my pulled chicken sandwich (which I didn't [[even]] [[order]]) was [[basically]] [[like]] [[boiled]] chicken with BBQ [[sauce]] on it! Stay [[away]].","[[Nto]] good at all. Cooking meat then putting BBQ sauce on it is not [[rela]] BBQ! [[WThe]] [[gTuy]] who [[seaved]] us was a [[dpick]], and the [[watress]] [[gto]] my [[yrder]] wrong...[[comlpetely]] wrong...like I [[ordeerd]] BBQ [[chicrken]] and [[Zot]] a pulled chicken sandwich wrong. They [[ma]] actually [[Iook]] their meat [[rgiht]] for some items, but the chicken on my pulled chicken sandwich (which I didn't [[ven]] [[orvder]]) was [[basicnally]] [[nike]] [[bDiled]] chicken with BBQ [[saAce]] on it! Stay [[awaCy]].",0.0001437664031982422,0.5594562292098999,0,1,0,172,"Successful"
"[[Amazing]] selection, quite [[tasty]] (but generally not quite delicious) food. Fish was nicely cooked, and sushi was reasonably fresh. Pastas seemed a bit warmed over, and the desserts were uniformly too sweet for my taste.\n\nStill, though, with at least a handful of standouts (smoked salmon! shrimp cocktail!, surprisingly tasty pizza!)... you're likely to get your money's worth if you're at all hungry, especially if you're impressed by the insane variety of foods like I was.\n\nI actually went twice... once Thursday night at","[[Amaving]] selection, quite [[asty]] (but generally not quite delicious) food. Fish was nicely cooked, and sushi was reasonably fresh. Pastas seemed a bit warmed over, and the desserts were uniformly too sweet for my taste.\n\nStill, though, with at least a handful of standouts (smoked salmon! shrimp cocktail!, surprisingly tasty pizza!)... you're likely to get your money's worth if you're at all hungry, especially if you're impressed by the insane variety of foods like I was.\n\nI actually went twice... once Thursday night at",0.008605659008026123,0.6818702220916748,1,0,1,63,"Successful"
